id,name,town,county,lat,long,description,website,category,sensitivity
354,Washington Old Hall,Washington,Tyne & Wear,54.9028,-1.5165,"Manor house associated with the family of George Washington, first president of the USA",https://www.nationaltrust.org.uk/visit/north-east/washington-old-hall,Historic houses/mansions,3
96,Cotehele,near Saltash,Cornwall,50.494301,-4.22487,"An atmospheric Tudor house with Medieval roots, a mill on a historic quay, a glorious garden with valley views and an expansive estate to explore. ",https://www.nationaltrust.org.uk/visit/cornwall/cotehele,Historic houses/mansions,3
900034,Cemaes to Llanbadrig,,Sir Fôn,53.415269,-4.446692,"Part of an Area of Outstanding Natural Beauty and the most northernly part of Wales. |  Y pwynt mwyaf gogleddol yng Nghymru, mae'r rhan yma o Fôn yn rhan o Ardal o Harddwch Naturiol Eithriadol ",https://www.nationaltrust.org.uk/visit/wales/cemaes-to-llanbadrig,Castles,4
199,Lawrence House,Launceston,Cornwall,50.638307,-4.3623079,Beautiful Georgian town house,https://www.nationaltrust.org.uk/visit/cornwall/lawrence-house,Historic houses/mansions,3
653,Cotehele Mill,near Saltash,Cornwall,50.492164,-4.233089,A Victorian watermill and workshops nestled in a wooded valley,https://www.nationaltrust.org.uk/visit/cornwall/cotehele-mill,Mills,3
6227,Duckpool,,Cornwall,50.87657,-4.557695,A remote beach with rock pools overlooked by cliffs often carpeted with wild flowers.,https://www.nationaltrust.org.uk/visit/cornwall/duckpool,Coastline,5
5215,Allan Bank and Grasmere,Ambleside,Cumbria,54.460536,-3.029754,The loveliest spot that man hath ever found,https://www.nationaltrust.org.uk/visit/lake-district/allan-bank-and-grasmere,Castles,4
5414,Sandymouth,,Cornwall,50.861586,-4.553875,A popular but unspoilt beach of pebbles and sand backed by incredible twisted cliffs.,https://www.nationaltrust.org.uk/visit/cornwall/sandymouth,Coastline,5
6228,Northcott Mouth,,Cornwall,50.847404,-4.553248,This small rocky beach opens up to expansive sand and rock pools as the tide drops.,https://www.nationaltrust.org.uk/visit/cornwall/northcott-mouth,Coastline,5
246,Wembury,Wembury,Devon,50.316836,-4.084386,"A spectacular stretch of coastline boasting dramatic cliffs, diverse wildlife and a beach renowned for rockpooling",https://www.nationaltrust.org.uk/visit/devon/wembury,Coastline,5
5,Acorn Bank,near Penrith,Cumbria,54.646301,-2.59228,Delightful garden renowned for its herbs and fruit orchards,https://www.nationaltrust.org.uk/visit/lake-district/acorn-bank,Orchards,2
5216,The Langdales,near Ambleside,Cumbria,54.44897,-3.0902951,"An adventure playground of meandering trails, rugged slopes, craggy summits",https://www.nationaltrust.org.uk/visit/lake-district/the-langdales,Trails/Footpaths,2
611,Stackpole,near Pembroke,Pembrokeshire,51.612813,-4.926159,"Discover Stackpole’s beautiful stretch of coastline for yourself. With award-winning sandy beaches, tranquil wooded valleys, wildlife-rich lily ponds, walking trails and watersports, there’s lots to see and do.   |    Dewch i ddarganfod y darn hyfryd o arfordir yn Ystagbwll. Gyda thraethau euraidd arobryn, dyffrynnoedd coediog tawel, pyllau lili llawn bywyd gwyllt, llwybrau cerdded a chwaraeon dŵr, mae digonedd i weld ac i wneud.",https://www.nationaltrust.org.uk/visit/wales/stackpole-estate,Pubs,2
304,Souter Lighthouse and The Leas,Whitburn,Tyne & Wear,54.967999,-1.36124,"A historic lighthouse overlooking nature-rich clifftop grasslands, coastal park and rugged coastline.",https://www.nationaltrust.org.uk/visit/north-east/souter-lighthouse-and-the-leas,Coastline,5
6190,Cemlyn,Cemaes Bay,Anglesey,53.412223,-4.5154109,"A ruggedly beautiful coastline of rocks, small bays and headlands to delight walkers. Area of Outstanding Natural Beauty.",https://www.nationaltrust.org.uk/visit/wales/cemlyn,Coastline,5
6187,Eskdale and Duddon Valley,,Cumbria,54.39935,-3.26743,Valleys of many delights,https://www.nationaltrust.org.uk/visit/lake-district/eskdale-and-duddon-valley,Historic houses/mansions,3
142,Gibside,Gateshead,Tyne & Wear,54.920502,-1.73174,A Georgian landscape garden forged in an industrial past.,https://www.nationaltrust.org.uk/visit/north-east/gibside,Historic houses/mansions,3
900026,Porth Dafarch,,Sir Fôn,53.287687,-4.650223,"A sheltered beach on the West side of Anglsey’s Holy island, boasting incredible views towards Llŷn and Eryri (Snowdonia). |  Traeth cysgodol ar ochr orllewinol Ynys Gybi, gyda golygfeydd anhygoel i gyfeiriad Llŷn ac Eryri ",https://www.nationaltrust.org.uk/visit/wales/porth-dafarch,Coastline,5
10,Antony,Torpoint,Cornwall,50.3848,-4.22563,"18th-Century house set within a magnificent landscape garden, still home to the Carew Pole family",https://www.nationaltrust.org.uk/visit/cornwall/antony,Historic houses/mansions,3
90014,Cadsonbury,Callington,Cornwall,50.4827358,-4.3363974,A peaceful woodland within the Lynher Valley with far reaching views at the summit of the hillfort,https://www.nationaltrust.org.uk/visit/cornwall/cadsonbury,Forests/Woodlands,5
343,Aira Force and Gowbarrow Park,Penrith,Cumbria,54.5751,-2.92949,Aira Force is a showcase for the power and beauty of nature; it’s a place to escape the ordinary.,https://www.nationaltrust.org.uk/visit/lake-district/aira-force-and-gowbarrow-park,Historic houses/mansions,3
6017,Strumble Head to Cardigan,"Strumble Head, Pencaer to Cardigan",Pembrokeshire,52.006828,-5.064023,"Pick up the pace in Pembrokeshire’s walking country; this rugged and remote expanse of towering cliffs and rocky outcrops is punctuated with coastal paths and soaring sea views.   |     Camwch yn gynt ar lwybrau cefn gwlad Sir Benfro; ymysg yr ehangder garw, anghysbell hwn o glogwyni uchel a cherrig brig, ceir llwybrau arfordirol a golygfeydd di-ben draw ar y môr.",https://www.nationaltrust.org.uk/visit/wales/strumble-head-to-cardigan,Coastline,5
6245,Freshwater West and Gupton Farm,,Pembrokeshire,51.65007,-5.04454,"Wild, sandy stretch adored by adventurous souls and nature lovers .  |   Llecyn gwyllt, euraidd sy’n ffefryn gan eneidiau anturus a rhai sy’n caru natur.",https://www.nationaltrust.org.uk/visit/wales/freshwater-west-and-gupton-farm,Historic houses/mansions,3
353,Wasdale,near Seascale,Cumbria,54.45607,-3.26293,Towering mountains and the deepest lake in England,https://www.nationaltrust.org.uk/visit/lake-district/wasdale,Historic houses/mansions,3
6206,Southwood Estate,"Newgale, Roch",Pembrokeshire,51.8509,-5.1142,"Explore Southwood’s timeless landscape of wooded valleys, floral fields and craggy clifftops. Stretching straight to the sea, this charming coastal spot is full of scenic surprises.    |    Dewch i grwydro’r dirwedd ddigyfnewid o ddyffrynnoedd coediog, caeau blodau a chlogwyni geirwon yn Southwood. Yn ymestyn yn syth i’r môr, mae’r llecyn arfordirol hudolus hwn yn wledd o olygfeydd rhyfeddol.",https://www.nationaltrust.org.uk/visit/wales/southwood-estate,Forests/Woodlands,5
75,Cherryburn,Stocksfield,Northumberland,54.957001,-1.88361,"Cottage and farmhouse, the birthplace of Thomas Bewick",https://www.nationaltrust.org.uk/visit/north-east/cherryburn,Cottages,2
140,George Stephenson's Birthplace,near Wylam,Northumberland,54.979287,-1.80473,Birthplace of the world-famous railway engineer,https://www.nationaltrust.org.uk/visit/north-east/george-stephensons-birthplace,Castles,4
60,Buttermere Valley,near Cockermouth,Cumbria,54.51402,-3.27848,"Tranquil area of dramatic fells, farms and woodland, encompassing three lakes",https://www.nationaltrust.org.uk/visit/lake-district/buttermere-valley,Forests/Woodlands,5
38,Borrowdale and Derwent Water,near Keswick,Cumbria,54.58304,-3.12789,Spectacular and varied lakeland landscape around Derwent Water,https://www.nationaltrust.org.uk/visit/lake-district/borrowdale-and-derwent-water,Historic houses/mansions,3
5410,Solva Coast,Caerfi to Newgale,Pembrokeshire,51.874002,-5.188659,"Solva’s jutting headlands, gentle valleys and sweeping shores all have a tale to tell. From Iron Age settlements and industry to chilling coastal chronicles, there’s lots to uncover.   |     Mae stori i bob un o  bentiroedd ymwthiol, dyffrynnoedd esmwyth a glannau eang Solfach. O aneddiadau a diwydiant yr Oes Haearn i groniclau arfordirol iasol – mae digonedd i’w ddarganfod.",https://www.nationaltrust.org.uk/visit/wales/solva-coast,Moors/Hills,4
5409,Abereiddi to Abermawr,,,51.93824,-5.207767,"Blue Lagoon, beaches, rocks and ruins; this wild stretch of coastline is where industry and adventure combine. Dive right into the past and see how stone quarries have paved the way for thrill-seekers.    |    Morlyn glas, traethau, creigiau ac adfeilion; ar hyd yr arfordir gwyllt hwn mae diwydiant ac antur yn cwrdd. Plymiwch yn ddwfn i’r gorffennol i weld sut mae chwareli wedi paratoi’r ffordd ar gyfer rhai sy’n hoff o gyffro.",https://www.nationaltrust.org.uk/visit/wales/abereiddi-to-abermawr,Coastline,5
4032,Seaton Delaval Hall,Seaton Sluice,Northumberland,55.082846,-1.496508,"A place of great theatricality, drama and mischief",https://www.nationaltrust.org.uk/visit/north-east/seaton-delaval-hall,Historic houses/mansions,3
43,Boscastle,,Cornwall,50.690528,-4.6946833,A sheltered natural inlet with an unspoilt harbour village,https://www.nationaltrust.org.uk/visit/cornwall/boscastle,Castles,4
5105,Marloes Sands and Mere,,Pembrokeshire,51.726572,-5.218818,"Escape to the Marloes Peninsula, a hidden gem nestled on the very western edge of Pembrokeshire. Stunning seascapes and a wealth of wildlife are waiting to greet you.    |      Dihangwch i Benrhyn Marloes, trysor cudd ar ymyl gorllewinol Sir Benfro. Bydd morweddau ysblennydd a chyfoeth o fywyd gwyllt yn aros i’ch cyfarch.",https://www.nationaltrust.org.uk/visit/wales/marloes-sands-and-mere,Historic houses/mansions,3
655,The St David’s Visitor Centre and Shop,St David's,Pembrokeshire,51.880299,-5.26292,"Nestled in St David’s, the visitor centre and shop is a brilliant base for discovering Pembrokeshire. Plan your visit with the team, have a browse and help support our special places.    |    Canolfan Ymwelwyr a Siop Tyddewi ar stryd fawr Tyddewi, Sir Benfro.  Mae’r ganolfan ymwelwyr a’r siop yn Nhyddewi yn lle gwych i ddechrau darganfod Sir Benfro. Gallwch gynllunio eich ymweliad gyda’n tîm, cael golwg o gwmpas a helpu i gefnogi ein lleoedd arbennig.",https://www.nationaltrust.org.uk/visit/wales/st-davids-peninsula-visitor-centre-and-shop,Shops,2
6196,Ennerdale,Cleator Moor,Cumbria,54.524792,-3.414473,Home of the Wild Ennerdale project with 30 miles of traffic-free paths,https://www.nationaltrust.org.uk/visit/lake-district/ennerdale,Historic houses/mansions,3
5133,St David's Peninsula,St David's Peninsula,Pembrokeshire,51.880868,-5.26617,"A colourful coastline with heaps of history, this pretty peninsula’s been a cultural hotspot for thousands of years. Discover the area’s ancestry, from Celtic life to Wales’ patron saint.    |    Gyda’i forlin lliwgar a’i hanes cyfoethog, mae’r penrhyn hardd hwn wedi bod yn ganolbwynt diwylliannol ers miloedd o flynyddoedd. Dewch i ddarganfod hanes hynafiaid yr ardal, o fywyd y Celtiaid i nawddsant Cymru. ",https://www.nationaltrust.org.uk/visit/wales/st-davids-peninsula,Coastline,5
330,Tintagel Old Post Office,Tintagel,Cornwall,50.663371,-4.751645,"One of the Trust's most delightful medieval buildings, enhanced by a cottage garden",https://www.nationaltrust.org.uk/visit/cornwall/tintagel-old-post-office,Cottages,2
7,Allen Banks and Staward Gorge,Hexham,Northumberland,54.9709,-2.31704,Gorge of the River Allen with ornamental and ancient woodland,https://www.nationaltrust.org.uk/visit/north-east/allen-banks-and-staward-gorge,Forests/Woodlands,5
6097,Lansallos,Looe,Cornwall,50.33766,-4.5681627,A wild and quiet Cornish landscape,https://www.nationaltrust.org.uk/visit/cornwall/lansallos,Historic houses/mansions,3
157,Hadrian's Wall and Housesteads Fort,Hexham,Northumberland,55.013199,-2.32881,Roman wall running through an often wild landscape,https://www.nationaltrust.org.uk/visit/north-east/hadrians-wall-and-housesteads-fort,Historic houses/mansions,3
198,Lanhydrock,Bodmin,Cornwall,50.450248,-4.694002,Magnificent late Victorian country house with garden and wooded estate.,https://www.nationaltrust.org.uk/visit/cornwall/lanhydrock,Historic houses/mansions,3
6223,Lantivet Bay,Lanteglos by Fowey,Cornwall,50.336196,-4.590936,"Coastal walks, wide open views and hidden coves",https://www.nationaltrust.org.uk/visit/cornwall/lantivet-bay,Coastline,5
6188,Whitehaven Coast,Whitehaven,Cumbria,54.543763,-3.598891,There are hidden gems of history and wildlife along this post-industrial coastline,https://www.nationaltrust.org.uk/visit/lake-district/whitehaven-coast,Coastline,5
6222,Lantic Bay,,Cornwall,50.333005,-4.6013886,"Large shingly beach on a beautiful bay, great spot for paddling and picnicking, well worth the climb back up.",https://www.nationaltrust.org.uk/visit/cornwall/lantic-bay,Coastline,5
382,Wordsworth House and Garden,Cockermouth,Cumbria,54.663601,-3.36678,William Wordsworth’s childhood home,https://www.nationaltrust.org.uk/visit/lake-district/wordsworth-house-and-garden,Historic houses/mansions,3
5425,Port Quin,near Polzeath,Cornwall,50.588931,-4.866948,A peaceful sheltered inlet on an outstanding stretch of unspoilt coast,https://www.nationaltrust.org.uk/visit/cornwall/port-quin,Coastline,5
352,Wallington,near Morpeth,Northumberland,55.1507,-1.95144,"Discover Wallington, where a historical house meets rolling hills, woodlands and a walled garden.",https://www.nationaltrust.org.uk/visit/north-east/wallington,Kitchen gardens,3
900010,Pentire,near Wadebridge,Cornwall,50.581861,-4.9057721,Pentire is an exceptionally beautiful headland with far reaching views and managed for wildlife.,https://www.nationaltrust.org.uk/visit/cornwall/pentire,Historic houses/mansions,3
90002,Trevose Head,near Padstow,Cornwall,50.546834,-5.0341244,"Jutting into the Atlantic, Trevose Head commands views for miles along the coast",https://www.nationaltrust.org.uk/visit/cornwall/trevose-head,Coastline,5
98,Cragside,Morpeth,Northumberland,55.312599,-1.8817,Explore Britain's original smart home which sits at the heart of a grand designer garden.,https://www.nationaltrust.org.uk/visit/north-east/cragside,Historic houses/mansions,3
65,Carnewas at Bedruthan,near Padstow,Cornwall,50.481323,-5.0320612,Dramatic coastline with views over huge rock stacks,https://www.nationaltrust.org.uk/visit/cornwall/carnewas-at-bedruthan,Coastline,5
6134,The Dodman,St Austell,Cornwall,50.21985,-4.803553,"Towering above the sea, this historic headland offers dramatic, panoramic views",https://www.nationaltrust.org.uk/visit/cornwall/the-dodman,Historic houses/mansions,3
338,Trerice,near Newquay,Cornwall,50.38661,-5.03809,Elizabethan manor house with fine interiors and delightful garden,https://www.nationaltrust.org.uk/visit/cornwall/trerice,Historic houses/mansions,3
6230,Crantock Beach,near Newquay,Cornwall,50.407092,-5.113636,"An expanse of golden sand, great for sandcastles and surfing",https://www.nationaltrust.org.uk/visit/cornwall/crantock-beach,Castles,4
6142,Carne and Pendower,Truro,Cornwall,50.207385,-4.937177,Two amazing sandy beaches on the Roseland peninsula,https://www.nationaltrust.org.uk/visit/cornwall/carne-and-pendower,Coastline,5
5053,Holywell,near Newquay,Cornwall,50.385996,-5.1424974,A classic north Cornish beach with a sweep of golden sand and a towering dune system,https://www.nationaltrust.org.uk/visit/cornwall/holywell,Coastline,5
114,Dunstanburgh Castle,Alnwick,Northumberland,55.4911,-1.59632,"Iconic castle ruin, in an impressive coastal setting",https://www.nationaltrust.org.uk/visit/north-east/dunstanburgh-castle,Castles,4
336,Trelissick,near Truro,Cornwall,50.217241,-5.0337821,A welcoming house and garden set in an estate with stunning maritime views and lovely woodland walks.,https://www.nationaltrust.org.uk/visit/cornwall/trelissick,Historic houses/mansions,3
6224,Porth,,Cornwall,50.157783,-4.9867335,Creekside and coastal footpaths make for great walking and wildlife spotting. Towan beach at Porth is perfect for children.,https://www.nationaltrust.org.uk/visit/cornwall/porth,Coastline,5
5402,Embleton and Newton Links,Alnwick,Northumberland,55.512768,-1.618353,Breath-taking stretches of silver sands surrounded by wildlife-rich dunes,https://www.nationaltrust.org.uk/visit/north-east/embleton-and-newton-links,Historic houses/mansions,3
6192,St Anthony Head,Truro,Cornwall,50.141698,-5.0145383,Tucked away at the bottom of the Roseland there's lots to discover for everyone.,https://www.nationaltrust.org.uk/visit/cornwall/st-anthony-head,Castles,4
6137,St Agnes Head,St Agnes,Cornwall,50.31736,-5.2322227,Walk over a jewel-like carpet of heather and gorse,https://www.nationaltrust.org.uk/visit/cornwall/st-agnes-head,Historic houses/mansions,3
6249,Wheal Coates,St Agnes,Cornwall,50.306226,-5.2315736,Dramatic ruins on cliffs carpeted with heather and gorse.,https://www.nationaltrust.org.uk/visit/cornwall/wheal-coates,Coastline,5
6099,Chapel Porth,St Agnes,Cornwall,50.300003,-5.234277,"A wild but cosy beach, rich in heritage and legend. ",https://www.nationaltrust.org.uk/visit/cornwall/chapel-porth,Coastline,5
6214,Bosveal,,Cornwall,50.107933,-5.1134464,Tucked in wooded valleys and surprising views of the restful Helford River,https://www.nationaltrust.org.uk/visit/cornwall/bosveal,Forests/Woodlands,5
144,Glendurgan Garden,Falmouth,Cornwall,50.10914,-5.116531,A historic and exotic wooded valley garden leading down to the River Helford.,https://www.nationaltrust.org.uk/visit/cornwall/glendurgan-garden,Forests/Woodlands,5
126,Farne Islands,,Northumberland,55.616001,-1.6538,National Nature Reserve home to an internationally important breeding colony of thousands of seabirds and grey seals. ,https://www.nationaltrust.org.uk/visit/north-east/farne-islands,Nature reserves,5
95,East Pool Mine,near Redruth,Cornwall,50.231016,-5.262162,Impressive Cornish beam engine and industrial heritage at the heart of the Cornish Mining World Heritage Site. Open by pre-booked tours.,https://www.nationaltrust.org.uk/visit/cornwall/east-pool-mine,Historic houses/mansions,3
900040,Trevithick Cottage,Camborne,Cornwall,50.2029,-5.3122,In the mining heartland of Cornwall and once the home of Cornish mine engineer Richard Trevithick.,https://www.nationaltrust.org.uk/visit/cornwall/trevithick-cottage,Industrial buildings,3
2364,Godrevy,near Hayle,Cornwall,50.238321,-5.393736,"A vast sandy beach, high cliffs and dramatic coves.",https://www.nationaltrust.org.uk/visit/cornwall/godrevy,Coastline,5
202,Lindisfarne Castle,Berwick-upon-Tweed,Northumberland,55.6698,-1.78756,"A castle (that’s not a castle), on an island (that’s not an island).",https://www.nationaltrust.org.uk/visit/north-east/lindisfarne-castle,Castles,4
1130,Penrose,Helston,Cornwall,50.085971,-5.302186,"Wooded country around Cornwall's largest natural lake. Penrose features woodland tracks, stretches of coastline and open parkland, the perfect backdrop for a day out.",https://www.nationaltrust.org.uk/visit/cornwall/penrose,Forests/Woodlands,5
6155,Poldhu Cove,near Helston,Cornwall,50.03426,-5.259308,"A sandy sheltered beach with surf school on the west coast of the Lizard. A favourite amongst locals and visitors, surfers and wildlife watchers.",https://www.nationaltrust.org.uk/visit/cornwall/poldhu-cove,Coastline,5
145,Godolphin,Helston,Cornwall,50.1367,-5.36116,An ancient and atmospheric estate with a medieval garden and historic house,https://www.nationaltrust.org.uk/visit/cornwall/godolphin,Historic houses/mansions,3
6215,Gunwalloe,,Cornwall,50.041934,-5.2701813,"A site of archaeological importance surrounded by dunes, beaches, a medieval church and a reedbed rich in wildlife.",https://www.nationaltrust.org.uk/visit/cornwall/gunwalloe,Churches,4
6225,Mullion Cove,near Helston,Cornwall,50.015386,-5.257529,"Nestled between steep cliffs rich in wildlife, the calm turquoise sea of the cove often gives way to powerful storms, as it faces into the full force of the Atlantic.",https://www.nationaltrust.org.uk/visit/cornwall/mullion-cove,Coastline,5
207,Lizard Point,near Helston,Cornwall,49.961129,-5.204415,"Dramatic cliffs shaped by the Atlantic. The Lizard features white beaches, turquoise seas and unique nature.  ",https://www.nationaltrust.org.uk/visit/cornwall/lizard-point,Coastline,5
6226,Kynance Cove,Nr. Helston,Cornwall,49.97421,-5.2251121,"A tidal beach for the adventurous, famous for its white sand, turquoise sea and rock stacks. Extremely busy with limited parking throughout July, August & September. ",https://www.nationaltrust.org.uk/visit/cornwall/kynance-cove,Coastline,5
288,St Michael's Mount,Marazion,Cornwall,50.118099,-5.47565,"Rocky island crowned by medieval church and castle, home to a living community",https://www.nationaltrust.org.uk/visit/cornwall/st-michaels-mount,Castles,4
337,Trengwainton Garden,near Penzance,Cornwall,50.127899,-5.5695,Sheltered garden bursting with exotic trees and shrubs,https://www.nationaltrust.org.uk/visit/cornwall/trengwainton-garden,Historic houses/mansions,3
201,Levant Mine and Beam Engine,near St Just,Cornwall,50.151001,-5.6827,"High-up on the exposed cliffs of the 'Tin Coast' and part of the Cornish Mining World Heritage Site. At its heart, the restored 1840s beam engine running on steam. Open by pre-booked tours.",https://www.nationaltrust.org.uk/visit/cornwall/levant-mine-and-beam-engine,Coastline,5
6232,Botallack,near St Just,Cornwall,50.140729,-5.689126,"On the wild Tin Coast, the famed Crowns engine houses cling to the foot of the cliffs. Part of the Cornish Mining World Heritage Site and Poldark filming location.",https://www.nationaltrust.org.uk/visit/cornwall/botallack,Coastline,5
6100,Cape Cornwall,Penzance,Cornwall,50.127187,-5.7088012,The distinctive headland juts out into the ocean where two great bodies of water meet. Part of the Tin Coast and Cornish Mining World Heritage Site.,https://www.nationaltrust.org.uk/visit/cornwall/cape-cornwall,Coastline,5
6143,Porthcurno,Porthcurno,Cornwall,50.0473,-5.6558,Exceptionally beautiful beach on a turquoise bay backed by granite cliffs.,https://www.nationaltrust.org.uk/visit/cornwall/porthcurno,Coastline,5
70,Castle Ward,Downpatrick,County Down,54.368301,-5.58034,"Unique 18th-century mansion, famed for its mixture of architectural styles",https://www.nationaltrust.org.uk/visit/northern-ireland/castle-ward,Historic houses/mansions,3
5045,Strangford Lough,Strangford,County Down,54.373741,-5.579002,A most beautiful landscape of international importance,https://www.nationaltrust.org.uk/visit/northern-ireland/strangford-lough,Castles,4
543,Murlough National Nature Reserve,Dundrum,County Down,54.234,-5.8636,An extraordinarily beautiful dune landscape,https://www.nationaltrust.org.uk/visit/northern-ireland/murlough-national-nature-reserve,Castles,4
236,Mount Stewart,Newtownards,County Down,54.551498,-5.60127,"Neo-classical house, celebrated gardens and demesne",https://www.nationaltrust.org.uk/visit/northern-ireland/mount-stewart,Historic houses/mansions,3
5037,The Mournes,near Newcastle,County Down,54.171137,-6.083736,The most famous of the mountains in the country,https://www.nationaltrust.org.uk/visit/northern-ireland/the-mournes,Castles,4
281,Rowallane Garden,Saintfield,County Down,54.447102,-5.82684,"A garden for everyone, for every season. ",https://www.nationaltrust.org.uk/visit/northern-ireland/rowallane-garden,Castles,4
6115,Lisnabreeny and Cregagh Glen,Belfast,County Down,54.561886,-5.8889723,A picturesque walk from wooded glen to hilltop rath,https://www.nationaltrust.org.uk/visit/northern-ireland/lisnabreeny-and-cregagh-glen,Forests/Woodlands,5
5036,Minnowburn,Belfast,County Down,54.548434,-5.9526157,"Close to the city, in the heart of the country",https://www.nationaltrust.org.uk/visit/northern-ireland/minnowburn,Historic houses/mansions,3
102,The Crown Bar,Belfast,County Antrim,54.5947,-5.9342,The most famous pub in Belfast,https://www.nationaltrust.org.uk/visit/northern-ireland/the-crown-bar,Pubs,2
104,Derrymore House,Newry,County Armagh,54.189943,-6.38358,Late 18th-century thatched house in gentrified vernacular style,https://www.nationaltrust.org.uk/visit/northern-ireland/derrymore-house,Cottages,2
5029,Islandmagee,Islandmagee,County Antrim,54.847016,-5.7272294,A haven on the east coast of County Antrim,https://www.nationaltrust.org.uk/visit/northern-ireland/islandmagee,Coastline,5
2546,Divis and the Black Mountain,near Belfast,County Antrim,54.60074,-6.041651,Divis and the Black Mountain offers a spectacular viewpoint for walkers seeking panoramic views over Belfast and beyond,https://www.nationaltrust.org.uk/visit/northern-ireland/divis-and-the-black-mountain,Historic houses/mansions,3
6114,Glenoe,Gleno,County Antrim,54.799617,-5.832079,A beautiful waterfall nestling in the glens of Antrim,https://www.nationaltrust.org.uk/visit/northern-ireland/glenoe,Castles,4
256,Patterson's Spade Mill,Templepatrick,County Antrim,54.700777,-6.043718,The last working water-driven spade mill in daily use in the British Isles,https://www.nationaltrust.org.uk/visit/northern-ireland/pattersons-spade-mill,Mills,3
6117,Templetown Mausoleum,Templepatrick,County Antrim,54.706,-6.095,The finest example in Ireland of Robert Adam's neoclassical architecture,https://www.nationaltrust.org.uk/visit/northern-ireland/templetown-mausoleum,Castles,4
11,Ardress House,Portadown,County Armagh,54.445535,-6.591778,17th-century house with elegant 18th-century decoration and a traditional farmyard,https://www.nationaltrust.org.uk/visit/northern-ireland/ardress-house,Farmland,3
13,The Argory,Dungannon,County Armagh,54.464905,-6.657732,Atmospheric Irish gentry house and wooded riverside estate,https://www.nationaltrust.org.uk/visit/northern-ireland/the-argory,Historic houses/mansions,3
6213,Cushendun,Cushendun,County Antrim,55.12805,-6.04349,"Situated in the heart of the Glens of Antrim, Cushendun is a village steeped in character and folklore",https://www.nationaltrust.org.uk/visit/northern-ireland/cushendun,Castles,4
307,Springhill,Magherafelt,County Londonderry,54.68729,-6.657566,A pretty 17th-century plantation house with walled garden,https://www.nationaltrust.org.uk/visit/northern-ireland/springhill,Kitchen gardens,3
357,Wellbrook Beetling Mill,Cookstown,County Tyrone,54.655052,-6.839538,Working water-powered mill used in the manufacture of linen,https://www.nationaltrust.org.uk/visit/northern-ireland/wellbrook-beetling-mill,Mills,3
407,Carrick-a-Rede,Ballintoy,County Antrim,55.236698,-6.3328,Carrick-a-Rede Rope Bridge was first erected by salmon fishermen in 1755,https://www.nationaltrust.org.uk/visit/northern-ireland/carrick-a-rede,Historic houses/mansions,3
100,Crom,Newtownbutler,County Fermanagh,54.162601,-7.44284,"Tranquil landscape of islands, woodland and historical ruins",https://www.nationaltrust.org.uk/visit/northern-ireland/crom,Forests/Woodlands,5
5048,White Park Bay,,County Antrim,55.2289,-6.40669,Beautiful stretch of golden sand on the North Antrim coast,https://www.nationaltrust.org.uk/visit/northern-ireland/white-park-bay,Coastline,5
141,Giant's Causeway,Bushmills,County Antrim,55.240807,-6.511572,Follow in the legendary footsteps of giants at Northern Ireland's iconic World Heritage Site. ,https://www.nationaltrust.org.uk/visit/northern-ireland/giants-causeway,Castles,4
559,Portstewart Strand,Portstewart,County Londonderry,55.172117,-6.724648,Miles of golden sand,https://www.nationaltrust.org.uk/visit/northern-ireland/portstewart-strand,Castles,4
67,Castle Coole,Enniskillen,County Fermanagh,54.336184,-7.624401,Magnificent 18th-century mansion and landscape park,https://www.nationaltrust.org.uk/visit/northern-ireland/castle-coole,Historic houses/mansions,3
110,Mussenden Temple and Downhill Demesne,Castlerock,County Londonderry,55.16789,-6.81085,Visit this stunning landscape and beautiful gardens.,https://www.nationaltrust.org.uk/visit/northern-ireland/mussenden-temple-and-downhill-demesne,Historic houses/mansions,3
133,Florence Court,Enniskillen,County Fermanagh,54.258301,-7.72989,Beautiful 18th-century home set on a sustainable estate and gardens,https://www.nationaltrust.org.uk/visit/northern-ireland/florence-court,Historic houses/mansions,3
149,Gray's Printing Press,Strabane,County Tyrone,54.82549,-7.463395,18th-century printing press,https://www.nationaltrust.org.uk/visit/northern-ireland/grays-printing-press,Castles,4
